mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pipeline__regressor__max_leaf_nodes,param_pipeline__regressor__max_iter,param_pipeline__regressor__loss,param_pipeline__regressor__learning_rate,param_pipeline__regressor__l2_regularization,params,split0_test_MAE,split1_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_test_RMSE,split1_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_R2,split1_test_R2,mean_test_R2,std_test_R2,rank_test_R2
19.54461145401001,13.066999435424805,0.8278354406356812,0.0434495210647583,15,350,squared_error,0.05,20,"{'pipeline__regressor__max_leaf_nodes': 15, 'pipeline__regressor__max_iter': 350, 'pipeline__regressor__loss': 'squared_error', 'pipeline__regressor__learning_rate': 0.05, 'pipeline__regressor__l2_regularization': 20}",-402706.6153667072,-464686.540267162,-433696.5778169346,30989.96245022741,3,-2577139.4348052223,-2451015.646941079,-2514077.5408731503,63061.89393207175,3,0.7834652004060845,0.5049443056387188,0.6442047530224017,0.13926044738368282,3
9.368340969085693,2.5228259563446045,0.8036999702453613,0.07523679733276367,31,350,squared_error,0.1,20,"{'pipeline__regressor__max_leaf_nodes': 31, 'pipeline__regressor__max_iter': 350, 'pipeline__regressor__loss': 'squared_error', 'pipeline__regressor__learning_rate': 0.1, 'pipeline__regressor__l2_regularization': 20}",-352479.4985996021,-385093.6193383812,-368786.5589689916,16307.060369389568,1,-2135421.1030887663,-1925196.0752112537,-2030308.5891500101,105112.51393875631,1,0.8513315101466283,0.6945699043787203,0.7729507072626743,0.07838080288395399,1
8.073130011558533,2.1716850996017456,0.5782040357589722,0.028396010398864746,63,200,squared_error,0.05,20,"{'pipeline__regressor__max_leaf_nodes': 63, 'pipeline__regressor__max_iter': 200, 'pipeline__regressor__loss': 'squared_error', 'pipeline__regressor__learning_rate': 0.05, 'pipeline__regressor__l2_regularization': 20}",-362617.8251773849,-412824.75187269103,-387721.28852503793,25103.463347653073,2,-2361556.805682487,-2138215.1585215614,-2249885.9821020244,111670.82358046272,2,0.8181770654549831,0.6232400756511484,0.7207085705530658,0.09746849490191739,2
