mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pipeline__regressor__loss_function,param_pipeline__regressor__learning_rate,param_pipeline__regressor__l2_leaf_reg,param_pipeline__regressor__iterations,param_pipeline__regressor__depth,params,split0_test_MAE,split1_test_MAE,mean_test_MAE,std_test_MAE,rank_test_MAE,split0_test_RMSE,split1_test_RMSE,mean_test_RMSE,std_test_RMSE,rank_test_RMSE,split0_test_R2,split1_test_R2,mean_test_R2,std_test_R2,rank_test_R2
7.079072594642639,1.8389045000076294,0.11691546440124512,0.0002715587615966797,MAE,0.04,10,650,8,"{'pipeline__regressor__loss_function': 'MAE', 'pipeline__regressor__learning_rate': 0.04, 'pipeline__regressor__l2_leaf_reg': 10, 'pipeline__regressor__iterations': 650, 'pipeline__regressor__depth': 8}",-361681.91489232285,-324579.8944593584,-343130.90467584063,18551.010216482216,1,-2496077.611533473,-1419541.6072267026,-1957809.6093800878,538268.0021533851,1,0.7968728200240138,0.833942633726272,0.815407726875143,0.018534906851129074,1
5.145128130912781,1.363153100013733,0.10494649410247803,0.006622672080993652,MAE,0.08,10,650,6,"{'pipeline__regressor__loss_function': 'MAE', 'pipeline__regressor__learning_rate': 0.08, 'pipeline__regressor__l2_leaf_reg': 10, 'pipeline__regressor__iterations': 650, 'pipeline__regressor__depth': 6}",-370791.22999124817,-322880.6606099294,-346835.9453005888,23955.284690659377,2,-2679643.860914968,-1392588.8232925232,-2036116.3421037456,643527.5188112224,3,0.7658975143385254,0.8401886193842768,0.803043066861401,0.03714555252287571,2
6.565999746322632,1.669020414352417,0.10662150382995605,0.00804448127746582,RMSE,0.04,3,650,8,"{'pipeline__regressor__loss_function': 'RMSE', 'pipeline__regressor__learning_rate': 0.04, 'pipeline__regressor__l2_leaf_reg': 3, 'pipeline__regressor__iterations': 650, 'pipeline__regressor__depth': 8}",-360053.6187019426,-360402.82274618984,-360228.22072406625,174.60202212361037,3,-2303725.234489142,-1641007.31094366,-1972366.2727164011,331358.96177274093,2,0.826973258766659,0.7780869079893351,0.802530083377997,0.02444317538866192,3
